Title	Price	ImageURL	ItemURL	Store	Keywords
Bath Oil with Jar	 $8.00Ê 	//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif	https://www.zeromarketplace.com/products/coldandflubathoil	Zero Waste Marketplace	bath oil with jar
Beard Oil 1oz Dropper Bottle	 $7.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/20170823_094810_large.jpg?v=1506892707	https://www.zeromarketplace.com/products/bearddropper	Zero Waste Marketplace	beard oil 1oz dropper bottle
Beard Oil Flask	 $10.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/Screen_Shot_2017-11-21_at_1.33.49_PM_large.png?v=1511297674	https://www.zeromarketplace.com/products/beardoilflask	Zero Waste Marketplace	beard oil flask
Bentonite Clay BULK/oz	 $4.50Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_1855_large.JPG?v=1438395079	https://www.zeromarketplace.com/products/bentoniteclay	Zero Waste Marketplace	bentonite clay bulk/oz
Bikenomics: How Bicycling Can Save The Economy	 $14.95Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_2970_large.JPG?v=1447209324	https://www.zeromarketplace.com/products/bikenomics	Zero Waste Marketplace	bikenomics: how bicycling can save the economy
Black tin	 $3.00Ê 	//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif	https://www.zeromarketplace.com/products/blacktin	Zero Waste Marketplace	black tin
bottle brush with cotton top	 $4.00Ê 	//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif	https://www.zeromarketplace.com/products/cleaningbrushcottontip	Zero Waste Marketplace	bottle brush with cotton top
Brush Naked Bamboo Toothbrush	 $6.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/brush_naked_2_large.png?v=1507497500	https://www.zeromarketplace.com/products/brushnaked	Zero Waste Marketplace	brush naked bamboo toothbrush
Brush with Bamboo Toothbrush	 $5.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/brush_with_bamboo_large.jpg?v=1511933966	https://www.zeromarketplace.com/products/brushwithbambootoothbrush	Zero Waste Marketplace	brush with bamboo toothbrush
Canada	 $15.00Ê 	//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif	https://www.zeromarketplace.com/products/canada	Zero Waste Marketplace	canada
Canada	 $8.00Ê 	//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif	https://www.zeromarketplace.com/products/custom	Zero Waste Marketplace	canada
Cedar Balls	 $0.50Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_2976_large.JPG?v=1447209713	https://www.zeromarketplace.com/products/cedarrounds	Zero Waste Marketplace	cedar balls
Cedar Blocks (Blox)	 $2.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_2971_large.JPG?v=1447209534	https://www.zeromarketplace.com/products/cedarblox	Zero Waste Marketplace	cedar blocks (blox)
Children's Tooth Powder- BULK/oz	 $7.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_2990_large.JPG?v=1447210971	https://www.zeromarketplace.com/products/childrenstoothpowderbulk	Zero Waste Marketplace	children's tooth powder- bulk/oz
Cold and Flu Kit	 $50.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_0115_1_large.JPG?v=1448509336	https://www.zeromarketplace.com/products/coldandflukit	Zero Waste Marketplace	cold and flu kit
Colloidal Silver Water	 $8.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_1821_large.jpg?v=1438395501	https://www.zeromarketplace.com/products/colloidalsilverwater	Zero Waste Marketplace	colloidal silver water
Condiment Container	 $5.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/condiment-container_large.jpg?v=1438365779	https://www.zeromarketplace.com/products/condimentcontainer	Zero Waste Marketplace	condiment container
Cotton Gauze Produce/Bulk Bag	 $3.25Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/gauze_bulk_bag_large.jpg?v=1438365885	https://www.zeromarketplace.com/products/gauzeproducebag	Zero Waste Marketplace	cotton gauze produce/bulk bag
Divided Food Container Onyx	 $23.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_3001_large.JPG?v=1447222053	https://www.zeromarketplace.com/products/dividedfoodcontaineronyx	Zero Waste Marketplace	divided food container onyx
Earth First! A Direct Action Manual: Third Edition	 $20.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_3006_large.JPG?v=1447222259	https://www.zeromarketplace.com/products/earthfirst	Zero Waste Marketplace	earth first! a direct action manual: third edition
Earthwise Produce Mesh Bags	 $7.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/earthwise_produce_bags_large.jpg?v=1429496787	https://www.zeromarketplace.com/products/earthwiseproducemeshbags	Zero Waste Marketplace	earthwise produce mesh bags
EcoJarz Mason Lid - Wide mouth	 $10.50Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/ECOjarz_lid_widemouth_large.jpg?v=1429497884	https://www.zeromarketplace.com/products/ecojarzmasonlid-widemouth	Zero Waste Marketplace	ecojarz mason lid - wide mouth
EcoJarz Pop Top Mason Jar Lid	 $12.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/ecojarz_poptop_large.jpg?v=1438406129	https://www.zeromarketplace.com/products/ecojarzpoptopmasonjarlid	Zero Waste Marketplace	ecojarz pop top mason jar lid
EcoJarz Silicone Coffee Lid	 $10.50Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/ecojarz_silicone_lid2_large.jpg?v=1438406251	https://www.zeromarketplace.com/products/ecojarzsiliconecoffeelid	Zero Waste Marketplace	ecojarz silicone coffee lid
EcoJarz Small Mouth Mason Jar Lid	 $10.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/ecojarz_mason_lid_regular_large.jpg?v=1438366593	https://www.zeromarketplace.com/products/ecolidzsmalllid	Zero Waste Marketplace	ecojarz small mouth mason jar lid
Environmental Toothbrush	 $4.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_1804_large.JPG?v=1438399177	https://www.zeromarketplace.com/products/environmentaltoothbrush	Zero Waste Marketplace	environmental toothbrush
Essential Urban Farmer	 $25.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_3007_large.JPG?v=1447222876	https://www.zeromarketplace.com/products/essentialurbanfarmer	Zero Waste Marketplace	essential urban farmer
Everyday Bicycling: How to Ride a Bike for Transportation	 $9.95Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_3009_large.JPG?v=1447223206	https://www.zeromarketplace.com/products/everydaybicycling	Zero Waste Marketplace	everyday bicycling: how to ride a bike for transportation
Face Cloths - Organic	 $15.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_3016_large.JPG?v=1447223674	https://www.zeromarketplace.com/products/facecloths-organic	Zero Waste Marketplace	face cloths - organic
Face Wash	 $5.25Ê 	//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif	https://www.zeromarketplace.com/products/facewash	Zero Waste Marketplace	face wash
Folding Spork with Pouch	 $7.50Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/folding_spork_large.jpg?v=1438377890	https://www.zeromarketplace.com/products/stainlesssteelfoldingsporkwithpouch	Zero Waste Marketplace	folding spork with pouch
Free shipping	 $0.00Ê 	//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif	https://www.zeromarketplace.com/products/custom_free_shipping	Zero Waste Marketplace	free shipping
Gift Card	 $10.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/Screen_Shot_2017-10-02_at_10.06.47_AM_large.png?v=1506960597	https://www.zeromarketplace.com/products/vend-internal-gift-card	Zero Waste Marketplace	gift card
GladRags Moontime Goods	 $14.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/2017092611044229801_lrg_large.jpg?v=1506963880	https://www.zeromarketplace.com/products/gladragsladygoods	Zero Waste Marketplace	gladrags moontime goods
Go Away Mosquito Spray BULK/fl oz	 $4.50Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_1825_large.jpg?v=1438395948	https://www.zeromarketplace.com/products/mosquitospraybulk	Zero Waste Marketplace	go away mosquito spray bulk/fl oz
Growler - Stainless Steel	 $38.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_1802_large.JPG?v=1438393474	https://www.zeromarketplace.com/products/32ozgrowler	Zero Waste Marketplace	growler - stainless steel
Headache Ease Roll-on Vial	 $8.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/20170823_094545_large.jpg?v=1506964635	https://www.zeromarketplace.com/products/headease	Zero Waste Marketplace	headache ease roll-on vial
Heavy Goods Shipping	 $20.00Ê 	//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif	https://www.zeromarketplace.com/products/heavygoodsshipping	Zero Waste Marketplace	heavy goods shipping
"Homesweet Homegrown: How To Grow, Make, and Store Food, No Matter Where You Live"	 $9.95Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/gardensuperpack_copy0_lg_large.jpeg?v=1447289061	https://www.zeromarketplace.com/products/homesweethomegrown	Zero Waste Marketplace	"homesweet homegrown: how to grow, make, and store food, no matter where you live"
How And Why: A Do-It-Yourself Guide	 $14.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/howandwhy_lg_large.jpeg?v=1447289143	https://www.zeromarketplace.com/products/howandwhy	Zero Waste Marketplace	how and why: a do-it-yourself guide
How to Build a Fire: And other Handy Things Your Grandfather Knew	 $15.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/buildfire_lg_large.jpeg?v=1447289258	https://www.zeromarketplace.com/products/howtobuildafire	Zero Waste Marketplace	how to build a fire: and other handy things your grandfather knew
How to Stay Alive in the Woods	 $19.95Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/all-the-gear-you-need-to-explore-the-great-outdoors-like-a-modern-day-daniel-boone_large.jpeg?v=1447289441	https://www.zeromarketplace.com/products/howtostayaliveinthewoods	Zero Waste Marketplace	how to stay alive in the woods
International Shipping	 $20.00Ê 	//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif	https://www.zeromarketplace.com/products/internationalshipping	Zero Waste Marketplace	international shipping
Lavender Dryer Bag	 $2.75Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_3026_large.JPG?v=1447224715	https://www.zeromarketplace.com/products/lavenderdryerbag	Zero Waste Marketplace	lavender dryer bag
Life Without Plastic Lunch Box	 $22.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/Lunchbox-RVS-lekdicht-16x12x5-cm_large.jpg?v=1506964787	https://www.zeromarketplace.com/products/lifewithoutplasticlunchbox	Zero Waste Marketplace	life without plastic lunch box
Lightweight	 $5.00Ê 	//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif	https://www.zeromarketplace.com/products/lightweight	Zero Waste Marketplace	lightweight
Liquid Deodorant	 $4.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_1825_1ff704d5-750f-4647-abb6-1719894fd550_large.jpg?v=1438396058	https://www.zeromarketplace.com/products/deodorantuhbulk	Zero Waste Marketplace	liquid deodorant
Living Well on Practically Nothing: Revised and Updated	 $25.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/61WUTtFKqjL._SX258_BO1_204_203_200_large.jpeg?v=1447289537	https://www.zeromarketplace.com/products/livingwell	Zero Waste Marketplace	living well on practically nothing: revised and updated
Loofah / Luffa	 $2.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/loofah_large.jpg?v=1509650143	https://www.zeromarketplace.com/products/loofahluffa	Zero Waste Marketplace	loofah / luffa
Lump O' Coal	 $2.50Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/unnamed_1_large.jpg?v=1511323255	https://www.zeromarketplace.com/products/lumpocoal	Zero Waste Marketplace	lump o' coal
Make It Last: Sustainably and Affordably Preserving What We Love Most	 $9.95Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/makeitlast_lg_large.jpeg?v=1447289621	https://www.zeromarketplace.com/products/makeitlast	Zero Waste Marketplace	make it last: sustainably and affordably preserving what we love most
"Make Your Place: Affordable, Sustainble Nesting Skills"	 $9.95Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_2940_large.jpeg?v=1447289724	https://www.zeromarketplace.com/products/makeyourplace	Zero Waste Marketplace	"make your place: affordable, sustainble nesting skills"
Make-up Remover	 $8.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/20170823_094410_large.jpg?v=1506965891	https://www.zeromarketplace.com/products/makeupremover	Zero Waste Marketplace	make-up remover
Market String Bag with Long Handle	 $8.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/earthtone_long_handle_large.jpg?v=1438366007	https://www.zeromarketplace.com/products/earthtonestringbaglonghandle	Zero Waste Marketplace	market string bag with long handle
Market String Bag with Tote Handle	 $8.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/pastel_short_handle_produce_bag_large.jpg?v=1438377189	https://www.zeromarketplace.com/products/pastelstringbag	Zero Waste Marketplace	market string bag with tote handle
Mason Jar Soap Pump	 $14.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/mj-soap-ss-12-alt-angle_large.jpg?v=1506966536	https://www.zeromarketplace.com/products/masonjarsoappump	Zero Waste Marketplace	mason jar soap pump
Muslin Drawstring Bag	 $1.50Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/muslin_bag_large.jpg?v=1438365210	https://www.zeromarketplace.com/products/8x10muslindrawstringbag	Zero Waste Marketplace	muslin drawstring bag
ONYA Produce Bags - Set of 8	 $18.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/onya-weigh-reusable-fruit-veg-bags-set-of-8_large.jpg?v=1506452491	https://www.zeromarketplace.com/products/onyaproducebags-setof8	Zero Waste Marketplace	onya produce bags - set of 8
ONYA Silicone Coffee Cup	 $16.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/Onya_BYO_Coffee_Cup_Regular_340ml__22715.1498557976.380.380_large.jpg?v=1506452914	https://www.zeromarketplace.com/products/onyasiliconecoffeecup	Zero Waste Marketplace	onya silicone coffee cup
Organic Cloth Bulk Bag	 $5.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/ecobags_cotton2_large.jpg?v=1438366949	https://www.zeromarketplace.com/products/organicclothbulkbag	Zero Waste Marketplace	organic cloth bulk bag
Organic Cotton Hanky	 $9.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/il_570xN.1205317129_iklj_large.jpg?v=1506969369	https://www.zeromarketplace.com/products/organiccottonhanky	Zero Waste Marketplace	organic cotton hanky
Organic Net Drawstring Sack	 $5.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/net_drawstring_bag_large.jpg?v=1438396638	https://www.zeromarketplace.com/products/organicnetdrawstringsack	Zero Waste Marketplace	organic net drawstring sack
Organic Tooth Powder w/jar	 $7.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/toothpowder2_large.jpeg?v=1429411236	https://www.zeromarketplace.com/products/organic-tooth-powder	Zero Waste Marketplace	organic tooth powder w/jar
Organic Toothpaste with Jar	 $8.50Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/toothpaste_large.jpeg?v=1506012841	https://www.zeromarketplace.com/products/toothpasteinjar	Zero Waste Marketplace	organic toothpaste with jar
Piermont Cotton/Jute Bag	 $13.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/ECOBAGS-CANJ-NAT-0481b_large.jpg?v=1506970087	https://www.zeromarketplace.com/products/piermontcottonjutebag	Zero Waste Marketplace	piermont cotton/jute bag
Power of the Seed: Your Guide to Oils for Health & Beauty	 $19.95Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/51g-UuBx17L._SX331_BO1_204_203_200_large.jpeg?v=1447289831	https://www.zeromarketplace.com/products/poweroftheseed	Zero Waste Marketplace	power of the seed: your guide to oils for health & beauty
Produce Bag - Set of 3	 $11.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/produce_bag_set_of_3_large.jpg?v=1438377288	https://www.zeromarketplace.com/products/producebagsetof3	Zero Waste Marketplace	produce bag - set of 3
Rectangular Sandwich Box	 $10.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/sandwich_box_large.jpg?v=1438377326	https://www.zeromarketplace.com/products/rectangularsandwichbox	Zero Waste Marketplace	rectangular sandwich box
Recycled Cotton Canvas Lunch Bag	 $6.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/canvas_lunch_sack_large.jpg?v=1438377457	https://www.zeromarketplace.com/products/cottoncanvaslunchbag	Zero Waste Marketplace	recycled cotton canvas lunch bag
Recycled Cotton Canvas Tote	 $12.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_0726_large.jpg?v=1429405940	https://www.zeromarketplace.com/products/recycled-cotton-canvas-tote	Zero Waste Marketplace	recycled cotton canvas tote
Recycled Cotton Tote - Black	 $12.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_0733_large.jpg?v=1429406129	https://www.zeromarketplace.com/products/recycle-cotton-tote	Zero Waste Marketplace	recycled cotton tote - black
Roll-On Glass Vial	 $2.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_3035_large.JPG?v=1506970567	https://www.zeromarketplace.com/products/roll-onglassvial	Zero Waste Marketplace	roll-on glass vial
Root Grow Pouch	 $8.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/Root-Pouch-Grow-Bags-w-Handles_large.png?v=1447287937	https://www.zeromarketplace.com/products/rootgrowpouch	Zero Waste Marketplace	root grow pouch
Rubbits Sponge	 $2.50Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_1843_large.jpg?v=1438400602	https://www.zeromarketplace.com/products/rubbitssponge	Zero Waste Marketplace	rubbits sponge
Sami Boho Sling Tote Bag	 $7.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/sami_boho_large.jpg?v=1438377651	https://www.zeromarketplace.com/products/samibohoslingtote	Zero Waste Marketplace	sami boho sling tote bag
Shaving Soap	 $6.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_3054_large.JPG?v=1506970911	https://www.zeromarketplace.com/products/summitshavingsoap	Zero Waste Marketplace	shaving soap
Silicone Cup Sleeve - Cozy	 $6.50Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_3040_large.JPG?v=1447228674	https://www.zeromarketplace.com/products/siliconecupsleeve	Zero Waste Marketplace	silicone cup sleeve - cozy
"Stainless Steel Bowl 5.5"""	 $7.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/76ffa9ca11959000c18f00e6041addbb_large.jpeg?v=1438469002	https://www.zeromarketplace.com/products/stainlesssteelbowl55	Zero Waste Marketplace	"stainless steel bowl 5.5"""
Stainless Steel Straw	 $3.50Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_1844_large.jpg?v=1438396893	https://www.zeromarketplace.com/products/stainlesssteelsmoothiestrawlarge	Zero Waste Marketplace	stainless steel straw
Stainless Steel Water/Juice Jug	 $25.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/water_juice_jug_large.jpg?v=1438378247	https://www.zeromarketplace.com/products/waterjug	Zero Waste Marketplace	stainless steel water/juice jug
Standard Shipping	 $10.00Ê 	//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif	https://www.zeromarketplace.com/products/standardshipping	Zero Waste Marketplace	standard shipping
Steel / Bamboo Chopsticks	 $7.50Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_3041_large.JPG?v=1447229292	https://www.zeromarketplace.com/products/steelbamboochopsticks	Zero Waste Marketplace	steel / bamboo chopsticks
Steely Stainless Steel - 14 oz Barrel Mug	 $12.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_1849_large.JPG?v=1438397882	https://www.zeromarketplace.com/products/steelys14ozbarrelmug	Zero Waste Marketplace	steely stainless steel - 14 oz barrel mug
Steelys Stainless Steel - Double Wall Pint Cup	 $13.00Ê 	//cdn.shopify.com/s/files/1/0809/7591/products/IMG_1848_large.JPG?v=1438398329	https://www.zeromarketplace.com/products/steelysdoublewallpint	Zero Waste Marketplace	steelys stainless steel - double wall pint cup
Kidney Bean Shaped Vintage Soap Dish	 $10.00 	https://www.tinyyellowbungalow.com/wp-content/uploads/2018/02/21A05AC3-4075-4A4C-B391-0618A62BF9D0-416x416.jpg	https://www.tinyyellowbungalow.com/product/kidney-bean-shaped-vintage-soap-dish/	Tiny Yellow Bungalow	kidney bean shaped vintage soap dish
Vintage Floral Soap Dish	 $10.00 	https://www.tinyyellowbungalow.com/wp-content/uploads/2018/02/31DC631A-0181-4000-BFA3-6990C44B10D7-416x416.jpg	https://www.tinyyellowbungalow.com/product/vintage-floral-soap-dish/	Tiny Yellow Bungalow	vintage floral soap dish
Glass Sunflower Shaped Vintage Soap Dish	 $10.00 	https://www.tinyyellowbungalow.com/wp-content/uploads/2018/02/669953E8-B1E0-409D-ABD4-654CCA39B2CB-416x416.jpg	https://www.tinyyellowbungalow.com/product/glass-sunflower-shaped-vintage-soap-dish/	Tiny Yellow Bungalow	glass sunflower shaped vintage soap dish
Vintage Coffee Mug	 $12.00 	https://i1.wp.com/www.tinyyellowbungalow.com/wp-content/uploads/2018/01/36EF35F5-D449-41EA-9ECA-9EBC0B138564.jpg?fit=416%2C416&ssl=1	https://www.tinyyellowbungalow.com/product/vintage-coffee-mug/	Tiny Yellow Bungalow	vintage coffee mug
Round Japanese Vintage Dish	 $10.00 	https://i0.wp.com/www.tinyyellowbungalow.com/wp-content/uploads/2018/01/722D0508-60EC-4F06-866A-6DC35363355B.jpg?fit=416%2C416&ssl=1	https://www.tinyyellowbungalow.com/product/round-japanese-vintage-dish/	Tiny Yellow Bungalow	round japanese vintage dish
Shampoo Bar Sampler Pack	 $10.00 	https://i2.wp.com/www.tinyyellowbungalow.com/wp-content/uploads/2015/12/coconutlime.jpg?fit=416%2C301&ssl=1	https://www.tinyyellowbungalow.com/product/shampoo-bar-sampler-pack/	Tiny Yellow Bungalow	shampoo bar sampler pack
Small Leaf Shaped Vintage Soap Dish	 $10.00 	https://i0.wp.com/www.tinyyellowbungalow.com/wp-content/uploads/2018/01/AECA553A-3509-4B9C-8962-19A4EC0D27A9.jpg?fit=416%2C416&ssl=1	https://www.tinyyellowbungalow.com/product/small-leaf-shaped-vintage-soap-dish/	Tiny Yellow Bungalow	small leaf shaped vintage soap dish
HankyBook Organic Tissue Book: Pink Flowers	 $9.75 	https://i0.wp.com/www.tinyyellowbungalow.com/wp-content/uploads/2018/01/8787C571-8161-464D-9911-A3A4477BEEAA.jpg?fit=416%2C333&ssl=1	https://www.tinyyellowbungalow.com/product/hankybook-organic-tissue-book-pink-flowers/	Tiny Yellow Bungalow	hankybook organic tissue book pink flowers
Organic Cotton Reusable Snack Bag â€“ Leaves Pattern	 $7.00 	https://i2.wp.com/www.tinyyellowbungalow.com/wp-content/uploads/2018/01/29C2F493-BA15-4347-98B8-1C838992E74F.jpg?fit=416%2C333&ssl=1	https://www.tinyyellowbungalow.com/product/organic-cotton-reusable-snack-bag-leaves-pattern/	Tiny Yellow Bungalow	organic cotton reusable snack bag  leaves pattern
Gold Leaf Vintage Soap Dish	 $10.00 	https://i0.wp.com/www.tinyyellowbungalow.com/wp-content/uploads/2017/04/F50492F7-6B1A-46A5-B62F-82BBB797CD77.jpg?fit=416%2C416&ssl=1	https://www.tinyyellowbungalow.com/product/gold-leaf-vintage-soap-dish/	Tiny Yellow Bungalow	gold leaf vintage soap dish
Konjac Sponge	 $9.00 	https://i0.wp.com/www.tinyyellowbungalow.com/wp-content/uploads/2017/12/konjac.jpg?fit=416%2C218&ssl=1	https://www.tinyyellowbungalow.com/product/konjac-sponge/	Tiny Yellow Bungalow	konjac sponge
Biodegradable Cotton Swabs	 $4.00 	https://i1.wp.com/www.tinyyellowbungalow.com/wp-content/uploads/2017/12/cottonswabs.png?fit=416%2C416&ssl=1	https://www.tinyyellowbungalow.com/product/biodegradable-cotton-swabs/	Tiny Yellow Bungalow	biodegradable cotton swabs
Bamboo Toothbrush Travel Case	 $15.00 	https://i0.wp.com/www.tinyyellowbungalow.com/wp-content/uploads/2017/12/toothbrushcase.png?fit=416%2C342&ssl=1	https://www.tinyyellowbungalow.com/product/bamboo-toothbrush-travel-case/	Tiny Yellow Bungalow	bamboo toothbrush travel case
Single Bamboo Toothbrush â€“ Red	 $5.00 	https://i2.wp.com/www.tinyyellowbungalow.com/wp-content/uploads/2017/12/toothbrushhydrophil-1.jpg?fit=416%2C416&ssl=1	https://www.tinyyellowbungalow.com/product/single-bamboo-toothbrush-red/	Tiny Yellow Bungalow	single bamboo toothbrush  red
Tiny Yellow Bungalow Gift Card	 $10.00 	https://i1.wp.com/www.tinyyellowbungalow.com/wp-content/uploads/2017/08/Logo4Litterless.jpg?fit=300%2C250&ssl=1	https://www.tinyyellowbungalow.com/product/tiny-yellow-bungalow-gift-card/	Tiny Yellow Bungalow	tiny yellow bungalow gift card
Dry Body Brush	 $14.00 	https://i2.wp.com/www.tinyyellowbungalow.com/wp-content/uploads/2017/11/Eco-Max-Dry-Body-Brush-Small.jpg?fit=416%2C416&ssl=1	https://www.tinyyellowbungalow.com/product/dry-body-brush/	Tiny Yellow Bungalow	dry body brush
Plastic Free Kitchen Scrubber	 $6.00 	https://i2.wp.com/www.tinyyellowbungalow.com/wp-content/uploads/2017/11/Eco-Max-Kitchen-Scrubber-.jpg?fit=416%2C416&ssl=1	https://www.tinyyellowbungalow.com/product/plastic-free-kitchen-scrubber/	Tiny Yellow Bungalow	plastic free kitchen scrubber
Plastic Free Wooden Dish Brush	 $13.00 	https://i2.wp.com/www.tinyyellowbungalow.com/wp-content/uploads/2017/11/Eco-Max-Dish-Brush-.jpg?fit=416%2C416&ssl=1	https://www.tinyyellowbungalow.com/product/plastic-free-wooden-dish-brush/	Tiny Yellow Bungalow	plastic free wooden dish brush
Plastic Free Medium Bottle Brush	 $7.50 	https://i1.wp.com/www.tinyyellowbungalow.com/wp-content/uploads/2017/11/Eco-Max-Bottle-Brush-Medium-.jpg?fit=416%2C416&ssl=1	https://www.tinyyellowbungalow.com/product/plastic-free-medium-bottle-brush/	Tiny Yellow Bungalow	plastic free medium bottle brush
Plastic Free Large Bottle Brush	 $8.50 	https://i0.wp.com/www.tinyyellowbungalow.com/wp-content/uploads/2017/11/Eco-Max-Bottle-Brush-Large.jpg?fit=416%2C416&ssl=1	https://www.tinyyellowbungalow.com/product/plastic-free-large-bottle-brush/	Tiny Yellow Bungalow	plastic free large bottle brush
